account_length,international_plan,voice_mail_plan,number_vmail_messages,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls,churn,total_net_minutes,total_net_calls,total_net_charge
123,1,0,0.0,6.3,6.0,1.7,4,1,506.3,331.0,43.64
130,0,1,26.0,12.6,4.0,3.4,1,0,685.5,348.0,71.97
99,0,0,0.0,10.5,6.0,2.84,1,0,440.4,255.0,41.239999999999995
36,0,0,0.0,9.9,3.0,2.67,1,0,635.7,359.0,59.18
87,0,0,0.0,7.5,5.0,2.03,3,0,554.0,305.0,47.4
139,0,0,0.0,11.6,9.0,3.13,2,0,563.9000000000001,369.0,65.56
96,0,1,33.0,10.4,10.5,2.81,3,0,562.1,286.0,56.260000000000005
112,0,0,0.0,10.3,5.0,2.78,2,0,495.0,298.0,43.489999999999995
75,0,0,0.0,14.3,3.0,3.86,1,0,654.4000000000001,285.0,64.02000000000001
178,0,1,35.0,10.5,3.0,2.84,2,0,504.09999999999997,247.0,52.21
112,0,0,0.0,14.2,2.0,3.83,2,1,786.8,291.0,77.24
108,0,1,40.0,10.8,7.0,2.92,0,0,491.1,291.0,48.99
100,0,0,0.0,14.0,8.0,3.78,0,0,454.70000000000005,306.0,39.33
121,0,1,20.0,9.4,2.0,2.54,0,0,665.5,337.0,65.03
116,0,0,0.0,10.0,6.0,2.7,1,0,469.6,283.0,36.92
161,0,0,0.0,11.5,4.0,3.11,1,0,528.6,243.0,54.01
104,0,0,0.0,10.1,4.0,2.73,1,0,660.8000000000001,314.0,64.47999999999999
119,1,1,32.0,12.2,4.0,3.29,0,0,613.5,285.0,57.61
125,0,0,0.0,8.0,2.0,2.16,0,0,567.6,294.0,59.39999999999999
109,0,0,0.0,10.0,5.0,2.7,2,0,536.1,330.0,49.92999999999999
95,0,0,0.0,8.2,3.0,2.21,2,0,508.20000000000005,304.0,47.730000000000004
90,0,0,0.0,4.6,4.0,1.24,1,0,542.8,315.0,47.28
105,0,1,21.0,8.7,3.0,2.35,2,0,611.7,251.5,53.79
95,0,0,0.0,8.1,2.0,2.19,1,0,610.9,332.0,56.56999999999999
160,0,0,0.0,5.6,2.0,1.51,1,0,652.7,311.0,64.77000000000001
141,0,1,28.0,7.4,3.0,2.0,1,0,708.6999999999999,354.0,80.3
87,0,0,0.0,11.5,3.0,3.11,0,0,311.4,377.0,23.97
81,0,0,0.0,11.8,6.0,3.19,2,0,649.5999999999999,258.0,60.33
75,0,1,19.0,13.1,3.0,3.54,4,0,667.8,279.0,66.00999999999999
126,0,1,24.0,12.1,6.0,3.27,0,0,523.3,288.0,43.129999999999995
28,0,0,0.0,9.7,3.0,2.62,3,0,684.0999999999999,304.0,67.07
153,0,0,0.0,12.5,2.0,3.38,0,0,592.7,347.0,61.709999999999994
17,1,0,0.0,13.6,3.0,3.67,0,1,725.0999999999999,303.0,62.17
121,0,0,0.0,9.1,9.0,2.46,2,0,493.9,292.0,43.379999999999995
125,0,0,0.0,11.3,2.0,3.05,2,0,614.5,289.0,62.81
124,0,0,0.0,9.2,2.0,2.48,2,0,424.40000000000003,298.0,42.800000000000004
35,0,0,0.0,6.9,5.0,1.86,2,0,518.8,243.0,48.379999999999995
134,0,0,0.0,12.3,10.0,3.32,0,1,769.2,308.0,80.67
123,0,1,32.0,6.6,2.0,1.78,3,0,672.5,240.0,66.86
124,0,0,0.0,10.4,6.0,2.81,3,0,699.2,289.0,67.94
133,0,0,0.0,6.5,3.0,1.76,2,0,561.1,277.0,54.86
185,0,1,19.0,9.6,6.0,2.59,0,0,605.4,324.0,57.21
107,0,0,0.0,9.8,5.0,2.65,1,0,492.59999999999997,366.0,58.83
178,1,0,0.0,11.4,2.0,3.08,2,1,533.9,325.0,45.24
123,0,0,0.0,9.8,10.5,2.65,1,0,686.0,264.0,66.54
170,0,0,0.0,8.7,4.0,2.35,1,1,713.2,289.0,74.51
135,0,0,0.0,8.4,2.0,2.27,1,0,584.2,257.0,56.61
134,0,1,40.0,11.1,4.0,3.0,2,0,478.40000000000003,341.0,52.949999999999996
148,0,1,36.0,10.9,2.0,2.94,1,0,540.3,316.0,42.3
93,0,0,0.0,8.4,6.0,2.27,1,1,653.9,337.0,72.81000000000002
138,0,0,0.0,11.6,1.0,3.13,0,0,511.0,294.0,58.879999999999995
159,0,0,0.0,12.2,5.0,3.29,0,0,566.4,307.0,47.55
103,0,1,34.0,11.8,7.0,3.19,1,0,464.6,265.0,43.94
150,0,1,27.0,7.2,6.0,1.94,0,0,616.3,303.0,60.17
37,0,0,0.0,14.7,2.0,3.97,3,0,619.5,341.0,54.67
33,1,0,0.0,6.4,4.0,1.73,0,0,440.90000000000003,305.0,46.46
55,0,0,0.0,9.1,4.0,2.46,1,0,579.9,267.0,64.5
134,0,1,32.0,16.6,3.0,4.48,0,0,451.0,335.0,38.33
107,0,0,0.0,5.6,5.0,1.51,2,0,467.6,295.0,40.68
80,0,1,36.0,3.8,4.0,1.03,1,0,661.8000000000001,338.0,63.83
78,0,0,0.0,7.9,5.0,2.13,1,1,541.1,351.0,46.31999999999999
61,0,1,15.0,10.0,3.0,2.7,2,0,699.8000000000001,312.0,70.55
97,0,1,32.0,6.7,4.0,1.81,5,0,656.0,259.5,63.209999999999994
136,1,0,0.0,10.4,9.0,2.81,2,0,525.7,338.0,52.260000000000005
135,0,0,0.0,3.8,9.0,1.03,3,0,475.70000000000005,266.0,46.24
87,0,1,19.0,3.25,0.0,0.8899999999999992,1,0,602.4000000000001,289.0,55.32
165,0,0,0.0,12.8,1.0,3.46,0,0,633.4000000000001,244.0,65.63000000000001
148,0,0,0.0,7.9,2.0,2.13,2,1,761.7,290.0,77.26
127,1,0,0.0,13.0,3.0,3.51,1,0,635.3,310.0,69.53999999999999
151,0,0,0.0,4.3,3.0,1.16,0,0,477.2,272.0,50.25
185,0,0,0.0,10.8,4.0,2.92,1,0,547.9,286.0,52.11
65,0,1,34.0,12.5,4.0,3.38,4,0,565.5,312.0,57.239999999999995
58,0,0,0.0,14.4,2.0,3.89,4,0,617.6,322.0,64.02
44,0,0,0.0,8.3,3.0,2.24,0,0,633.7,336.0,60.36
58,0,0,0.0,3.25,0.0,0.8899999999999992,4,0,622.6,321.0,60.449999999999996
108,0,0,0.0,9.4,5.0,2.54,0,0,576.1999999999999,288.0,58.82
132,0,0,0.0,10.7,4.0,2.89,1,0,570.2,332.0,50.980000000000004
80,0,0,0.0,15.9,2.0,4.29,2,0,506.7,242.0,46.050000000000004
162,0,0,0.0,10.2,2.0,2.75,2,0,624.1,301.0,54.66
110,0,0,0.0,16.7,3.0,4.51,2,0,586.5,242.0,49.82
96,0,0,0.0,10.3,3.0,2.78,1,1,778.1999999999999,306.0,79.51
72,0,0,0.0,5.0,3.0,1.35,4,1,814.8000000000001,356.0,82.0
125,0,1,23.0,10.2,3.0,2.75,1,0,506.8,319.0,46.98
170,0,0,0.0,9.8,3.0,2.65,2,0,613.3,309.0,58.81
71,0,0,0.0,14.9,4.0,4.02,3,0,608.6,295.0,59.81
124,0,0,0.0,12.9,10.5,3.48,1,0,425.5,358.0,45.03
97,0,0,0.0,11.8,6.0,3.19,1,0,448.75,274.5,48.905
98,1,0,0.0,3.25,4.0,0.8899999999999992,1,0,609.2,230.0,59.48
24,0,0,0.0,8.6,3.0,2.32,2,1,518.6,223.0,47.21
136,0,0,0.0,9.8,2.0,2.65,0,0,637.3,277.0,62.6
44,0,0,0.0,9.5,2.0,2.57,0,1,680.1,279.0,73.74
96,0,1,40.0,13.4,4.0,3.62,0,0,441.3,362.0,41.68
31,0,0,0.0,7.0,5.0,1.89,1,0,446.59999999999997,307.0,42.699999999999996
72,0,0,0.0,13.3,5.0,3.59,0,0,690.2,290.0,62.32
24,0,0,0.0,7.3,5.0,1.97,1,0,451.29999999999995,321.0,43.43000000000001
117,1,0,0.0,10.0,3.0,2.7,1,1,700.2,288.0,77.82000000000001
137,0,1,19.0,7.8,2.0,2.11,0,0,628.0,351.0,59.82
136,0,0,0.0,9.8,5.0,2.65,0,0,395.3,264.0,39.339999999999996
95,0,0,0.0,14.0,2.0,3.78,0,0,647.5,310.0,59.26
82,0,1,19.0,4.1,4.0,1.11,1,0,591.9,252.0,54.81
145,0,0,0.0,9.0,10.5,2.43,1,1,773.2,322.0,76.99
155,1,0,0.0,10.0,5.0,2.7,2,0,551.4,355.0,62.260000000000005
53,0,0,0.0,12.9,7.0,3.48,2,0,565.5999999999999,305.0,48.0
123,0,0,0.0,8.2,3.0,2.21,5,1,736.9,309.0,72.48
136,0,0,0.0,9.8,4.0,2.65,7,0,662.4000000000001,292.0,60.21
57,0,0,0.0,8.4,4.0,2.27,3,0,577.1,328.0,54.41
62,0,0,0.0,10.3,5.0,2.78,1,0,491.79999999999995,312.0,45.0
112,0,0,0.0,8.6,10.5,2.32,1,0,490.50000000000006,281.0,43.0
55,0,1,20.0,7.3,1.0,1.97,1,0,623.9,314.0,62.02
125,0,0,0.0,9.1,4.0,2.46,1,0,653.7,267.0,66.97
98,0,1,36.0,8.0,2.0,2.16,6,1,503.9,326.0,50.2
105,0,0,0.0,5.4,5.0,1.46,1,0,611.1,303.0,65.95
113,0,1,30.0,11.6,7.0,3.13,0,0,602.2,277.0,57.42
99,0,0,0.0,7.9,1.0,2.13,3,1,704.5999999999999,228.0,72.34
103,0,0,0.0,8.4,3.0,2.27,1,0,459.59999999999997,353.0,47.11
177,0,0,0.0,8.0,5.0,2.16,1,0,606.6,284.0,62.239999999999995
149,0,1,20.0,10.2,6.0,2.75,0,0,574.5,336.0,55.41
160,0,0,0.0,13.9,2.0,3.75,1,1,725.0,371.0,72.82000000000001
116,0,0,0.0,7.9,2.0,2.13,2,0,510.5,252.0,45.370000000000005
148,1,0,0.0,9.6,2.0,2.59,0,1,543.5,249.0,61.150000000000006
147,0,1,35.0,10.1,4.0,2.73,2,1,550.5,323.0,55.07
95,0,0,0.0,10.4,5.0,2.81,0,0,470.8,319.0,36.54
201,0,0,0.0,7.0,6.0,1.89,1,0,633.0,261.0,64.08
80,0,0,0.0,11.8,4.0,3.19,0,0,518.5,298.0,47.540000000000006
122,1,0,0.0,11.5,5.0,3.11,1,0,601.0,307.0,54.08
132,0,0,0.0,6.7,2.0,1.81,0,0,568.4,312.0,55.92
83,0,0,0.0,13.0,5.0,3.51,1,0,671.6,271.0,64.92999999999999
99,0,0,0.0,8.8,3.0,2.38,7,1,553.1,305.0,50.18
84,0,0,0.0,14.3,3.0,3.86,3,1,702.9,299.0,70.89
87,0,0,0.0,8.9,5.0,2.4,2,0,651.2,375.0,57.44
7,0,0,0.0,11.0,5.0,2.97,3,0,646.3,247.0,66.16
89,0,1,12.0,10.5,3.0,2.84,2,0,541.2,344.0,53.91
131,1,0,0.0,13.7,3.0,3.7,3,1,389.0,272.0,37.55
105,0,0,0.0,12.0,5.0,3.24,3,0,656.9,238.5,68.98
108,1,0,0.0,13.8,3.0,3.73,2,1,462.5,269.0,43.65
47,0,1,28.0,8.3,6.0,2.24,1,0,514.3,312.0,50.260000000000005
101,1,0,0.0,7.3,5.0,1.97,1,0,494.1,339.0,47.0
182,0,1,24.0,11.6,3.0,3.13,1,0,462.5,329.0,42.56
128,0,0,0.0,5.5,7.0,1.49,1,1,722.0,283.0,73.08000000000001
69,0,1,31.0,13.2,2.0,3.56,2,0,539.5,282.0,56.31
113,0,1,34.0,13.3,3.0,3.59,1,0,347.5,263.0,26.619999999999997
87,0,1,30.0,7.8,2.0,2.11,0,0,633.4000000000001,332.0,69.99
71,0,0,0.0,12.3,3.0,3.32,0,0,689.7,296.0,67.53999999999999
87,0,0,0.0,14.5,4.0,3.92,3,0,640.0,278.0,61.8
117,0,0,0.0,11.5,3.0,3.11,1,0,495.8,287.0,44.69
177,0,0,0.0,8.9,8.0,2.4,3,1,716.0,228.0,74.49
66,0,0,0.0,10.5,2.0,2.84,2,0,622.1,318.0,59.49
110,0,0,0.0,9.9,7.0,2.67,1,0,542.5,367.0,52.61
204,0,0,0.0,14.1,5.0,3.81,3,0,551.4,317.0,56.650000000000006
32,0,1,31.0,13.0,2.0,3.51,0,0,623.1,319.0,64.49
133,0,1,39.0,6.7,3.0,1.81,5,0,622.4000000000001,269.0,68.14
185,0,0,0.0,12.1,3.0,3.27,2,0,455.5,290.0,38.989999999999995
91,0,0,0.0,11.1,3.0,3.0,1,0,506.09999999999997,289.0,44.09
131,0,0,0.0,5.2,6.0,1.4,2,0,631.6,308.0,60.36
153,0,0,0.0,11.8,4.0,3.19,0,0,521.0,378.0,50.040000000000006
141,0,0,0.0,6.0,3.0,1.62,5,0,688.4,274.0,70.7
169,0,0,0.0,13.8,3.0,3.73,3,1,712.5999999999999,304.0,71.74000000000001
127,0,1,23.0,9.8,4.0,2.65,1,0,555.0,247.0,56.370000000000005
57,0,0,0.0,10.1,2.0,2.73,0,0,511.3,312.0,41.5
123,0,1,33.0,3.25,7.0,0.8899999999999992,0,0,481.79999999999995,245.0,44.6
103,0,1,35.0,13.9,2.0,3.75,4,1,406.20000000000005,259.0,40.43
101,0,0,0.0,11.5,5.0,3.11,1,0,384.2125,247.0,40.09625
123,0,1,22.0,15.6,10.5,4.21,2,0,398.40000000000003,273.0,45.83
78,0,1,32.0,10.8,4.0,2.92,6,0,648.6,291.0,63.160000000000004
101,0,1,28.0,9.4,6.0,2.54,4,0,709.1,279.0,70.88
67,0,1,34.0,9.2,4.0,2.48,0,0,575.0,343.0,54.4
64,1,0,0.0,12.5,3.0,3.38,3,0,533.6,243.0,48.29
173,0,0,0.0,7.8,7.0,2.11,1,0,378.0,320.0,34.74
135,0,0,0.0,13.6,3.0,3.67,1,0,605.3,265.0,55.24
75,0,1,40.0,11.2,8.0,3.02,1,0,524.2,292.0,61.53
88,0,0,0.0,11.6,3.0,3.13,4,1,497.9,257.0,41.989999999999995
112,0,0,0.0,9.4,5.0,2.54,3,0,588.9,313.0,61.74
113,0,0,0.0,6.5,4.0,1.76,0,0,649.5,343.0,58.800000000000004
121,0,1,28.0,6.4,3.0,1.73,2,0,488.8,257.0,41.41
70,0,0,0.0,10.5,2.0,2.84,1,0,488.2,322.0,48.42
90,0,0,0.0,10.5,4.0,2.84,0,0,637.2,323.0,54.75
39,0,0,0.0,6.5,4.0,1.76,0,0,499.09999999999997,301.0,42.11
142,0,0,0.0,8.3,2.0,2.24,0,0,542.7,348.0,59.03
176,0,0,0.0,9.0,2.0,2.43,1,0,521.0,258.0,54.87
105,0,0,0.0,8.5,2.0,2.3,1,0,601.6,278.0,54.37
57,0,0,0.0,10.5,3.0,2.84,2,1,675.8,263.0,73.5
88,0,0,0.0,12.8,5.0,3.46,2,0,455.80000000000007,278.0,49.85
95,0,0,0.0,14.0,6.0,3.78,0,0,528.8,309.0,53.85
147,0,0,0.0,15.6,3.0,4.21,3,0,543.3,299.0,49.1
101,0,0,0.0,13.5,4.0,3.65,4,1,566.0999999999999,334.0,52.8
115,0,0,0.0,15.6,2.0,4.21,1,0,608.3,301.0,57.64
103,0,0,0.0,12.9,2.0,3.48,2,0,565.1,318.0,49.71
82,0,0,0.0,7.0,10.0,1.89,0,0,647.1,349.0,61.77000000000001
141,0,0,0.0,9.1,7.0,2.46,0,0,570.3,330.0,58.13
149,0,0,0.0,9.7,2.0,2.62,2,0,561.0,309.0,55.07
131,0,0,0.0,10.7,2.0,2.89,2,0,633.8,298.0,67.52
119,0,0,0.0,7.3,3.0,1.97,1,0,562.0,287.0,47.63
112,0,0,0.0,7.1,8.0,1.92,3,0,576.4,288.0,58.38000000000001
116,0,1,35.0,11.8,2.0,3.19,2,0,490.9,311.0,43.529999999999994
94,0,0,0.0,8.4,5.0,2.27,3,0,737.4124999999999,282.0,67.27625
114,0,1,31.0,13.0,4.0,3.51,0,0,554.6,304.0,60.03
63,0,1,25.0,12.2,2.0,3.29,1,0,448.1,323.0,48.57999999999999
130,0,0,0.0,8.7,2.0,2.35,4,1,719.1,348.0,75.82000000000001
122,0,1,29.0,8.4,6.0,2.27,3,0,631.6,271.0,63.58
166,0,0,0.0,7.2,5.0,1.94,3,0,610.7,302.0,61.01
78,0,1,21.0,9.5,1.0,2.57,2,0,507.7,256.0,51.84
148,0,1,26.0,9.9,3.0,2.67,1,0,537.5,306.0,50.440000000000005
154,0,0,0.0,12.0,2.0,3.24,3,1,546.7,298.0,52.49
110,0,1,34.0,6.3,10.5,1.7,1,0,457.90000000000003,330.0,49.81
75,0,0,0.0,8.5,5.0,2.3,0,1,728.5,337.0,78.44
113,0,0,0.0,6.6,3.0,1.78,1,0,394.4,318.0,34.980000000000004
181,0,1,40.0,6.3,3.0,1.7,2,0,606.45,237.0,53.855
51,0,0,0.0,10.0,3.0,2.7,2,0,485.9,287.0,49.82
102,0,1,29.0,14.3,2.0,3.86,0,0,809.2,305.0,75.83
107,0,0,0.0,13.2,3.0,3.56,1,0,399.2,267.0,33.14
88,0,0,0.0,7.9,2.0,2.13,5,1,490.5,310.0,45.51
82,0,0,0.0,17.25,4.0,4.65,0,0,490.8,315.0,48.49
204,0,0,0.0,5.9,3.0,1.59,6,0,604.8,276.0,59.17
130,0,0,0.0,12.1,4.0,3.27,3,0,528.2,281.0,56.919999999999995
174,0,0,0.0,12.5,5.0,3.38,0,0,694.5,382.0,66.39
129,0,0,0.0,12.1,2.0,3.27,2,0,599.4,336.0,56.88
190,1,0,0.0,10.0,7.0,2.7,3,0,578.0999999999999,260.0,48.92
54,1,0,0.0,11.2,8.0,3.02,3,0,549.4000000000001,319.0,60.370000000000005
78,0,0,0.0,8.6,9.0,2.32,0,0,709.1,289.0,63.69
100,0,1,29.0,8.9,3.0,2.4,1,0,596.7,309.0,60.580000000000005
70,0,1,30.0,9.4,4.0,2.54,3,0,441.29999999999995,232.0,44.589999999999996
117,0,0,0.0,10.6,3.0,2.86,1,0,565.1,340.0,46.69
68,0,0,0.0,10.1,2.0,2.73,0,0,455.2,258.0,38.16
27,0,0,0.0,8.2,3.0,2.21,2,1,743.3,323.0,72.71
181,0,1,27.0,10.6,4.0,2.86,1,0,655.0,302.0,63.230000000000004
112,0,0,0.0,10.0,10.5,2.7,2,0,520.8,311.0,54.269999999999996
93,0,0,0.0,12.0,4.0,3.24,0,0,536.9,377.0,54.28
102,0,0,0.0,10.1,10.0,2.73,0,0,556.3,314.0,53.1
93,0,0,0.0,10.4,2.0,2.81,0,0,653.4,305.0,58.64
107,0,1,32.0,8.2,5.0,2.21,1,0,513.7,384.0,48.36
100,0,1,32.0,12.6,9.0,3.4,3,0,548.1,330.0,49.55
115,0,0,0.0,13.2,1.0,3.56,2,0,736.0999999999999,332.0,66.69
63,0,1,13.0,10.3,2.0,2.78,0,0,569.4,217.0,59.63999999999999
57,0,0,0.0,9.5,1.0,2.57,0,0,710.0999999999999,303.0,69.06
119,0,1,26.0,11.6,5.0,3.13,1,0,508.8,329.0,46.33
73,0,0,0.0,9.1,4.0,2.46,1,0,691.8125,285.0,58.76625
98,0,1,30.0,11.0,8.0,2.97,2,0,476.5,267.0,42.519999999999996
139,1,0,0.0,11.2,10.5,3.02,0,0,522.7,354.0,51.43
31,0,1,28.0,10.6,7.0,2.86,1,0,658.0,321.0,60.72
129,0,1,32.0,11.4,5.0,3.08,1,0,600.9000000000001,284.0,59.62
115,0,0,0.0,9.3,3.0,2.51,7,1,482.6,259.0,46.83
108,0,0,0.0,14.0,9.0,3.78,2,1,741.9000000000001,302.0,78.67
139,0,0,0.0,12.1,1.0,3.27,0,0,543.9,323.0,47.17
102,0,0,0.0,10.0,1.0,2.7,4,0,597.2,312.0,64.19
149,0,0,0.0,8.8,1.0,2.38,1,0,653.2,243.0,60.900000000000006
113,0,0,0.0,13.1,7.0,3.54,2,0,545.0,322.0,52.910000000000004
131,0,1,33.0,5.2,5.0,1.4,1,0,624.5,309.0,57.99999999999999
83,0,0,0.0,11.4,10.0,3.08,0,0,513.6,343.0,44.260000000000005
96,0,1,21.0,10.8,6.0,2.92,2,0,662.5,317.0,71.02
98,0,0,0.0,8.5,7.0,2.3,1,0,450.80000000000007,336.5,47.06
3,0,0,0.0,14.1,3.0,3.81,3,0,559.2,338.0,56.43
77,0,1,17.0,11.3,5.0,3.05,0,0,625.5999999999999,283.0,61.81
75,0,1,24.0,9.4,2.0,2.54,3,0,678.4,333.0,66.0
40,0,0,0.0,10.5,3.0,2.84,4,1,564.1,353.0,52.260000000000005
108,0,0,0.0,10.6,6.0,2.86,0,0,714.1,333.0,70.98
100,0,0,0.0,11.7,2.0,3.16,4,1,595.7,278.0,48.879999999999995
16,0,0,0.0,10.2,10.5,2.75,3,0,540.8,316.0,53.78
115,0,1,16.0,5.6,4.0,1.51,2,0,480.5,334.0,45.709999999999994
108,0,1,25.0,8.7,1.0,2.35,3,0,446.3,300.0,45.82
161,0,0,0.0,7.8,5.0,2.11,2,1,794.2,339.0,85.24000000000001
147,0,0,0.0,10.4,4.0,2.81,2,0,602.5,278.0,55.5
107,0,0,0.0,11.4,5.0,3.08,3,0,375.7,302.0,39.839999999999996
120,0,0,0.0,10.8,3.0,2.92,1,0,682.2,321.0,63.02
107,0,1,36.0,10.3,2.0,2.78,1,0,442.2,295.0,39.120000000000005
58,0,0,0.0,14.7,5.0,3.97,3,0,505.4,309.0,45.94
91,0,0,0.0,13.3,3.0,3.59,2,0,458.7,288.0,46.04
13,0,0,0.0,7.1,5.0,1.92,2,0,604.4,350.0,54.68000000000001
104,0,0,0.0,15.2,6.0,4.1,5,0,610.4,283.0,69.7
93,0,1,31.0,10.7,4.0,2.89,1,0,643.0,272.0,67.1
95,0,0,0.0,12.8,4.0,3.46,2,0,509.19999999999993,309.0,53.2
104,0,0,0.0,10.0,4.0,2.7,3,0,512.8,381.0,44.2
35,0,0,0.0,10.3,2.0,2.78,5,1,511.99999999999994,315.0,46.64
143,0,0,0.0,13.9,5.0,3.75,1,0,674.6999999999999,295.0,61.43000000000001
62,0,0,0.0,8.5,4.0,2.3,4,0,596.6,323.0,62.43000000000001
60,1,0,0.0,11.0,2.0,2.97,0,1,685.3,353.0,67.67
56,0,0,0.0,7.1,5.0,1.92,0,1,788.2,319.0,74.33
183,0,0,0.0,9.5,4.0,2.57,1,0,740.8,285.0,66.95
94,0,0,0.0,10.5,4.0,2.84,2,0,564.9,267.0,59.28
73,0,1,40.0,6.3,3.0,1.7,2,0,552.3,325.0,54.730000000000004
123,0,0,0.0,9.6,4.0,2.59,2,0,533.4000000000001,317.0,44.36
64,0,0,0.0,10.4,1.0,2.81,3,0,521.0,283.0,45.370000000000005
127,1,0,0.0,6.2,4.0,1.67,4,1,494.5,336.5,47.33
33,0,0,0.0,9.3,5.0,2.51,3,0,625.6,321.0,59.35
123,0,0,0.0,3.25,5.0,0.8899999999999992,0,0,666.6,254.0,66.42999999999999
148,0,0,0.0,10.0,5.0,2.7,2,0,701.9,343.0,66.03
81,0,0,0.0,13.3,3.0,3.59,0,0,500.5,349.0,47.96
52,0,0,0.0,11.0,5.0,2.97,1,0,657.2,343.0,66.05
91,0,1,40.0,9.1,3.0,2.46,1,0,631.8,294.0,62.42
152,0,0,0.0,9.0,2.0,2.43,1,0,561.8,306.0,59.25000000000001
201,0,0,0.0,11.2,4.0,3.02,1,1,776.3,277.0,75.13
78,0,0,0.0,12.0,3.0,3.24,4,1,422.4,311.0,36.67
67,0,0,0.0,7.5,6.0,2.03,0,0,576.6,304.0,50.48
100,0,0,0.0,9.7,6.0,2.62,1,0,644.9000000000001,324.0,62.31
41,0,0,0.0,12.3,5.0,3.32,3,0,692.4000000000001,294.5,68.93
133,0,0,0.0,12.9,4.0,3.48,3,0,603.3,334.0,52.49
36,0,1,40.0,8.6,6.0,2.32,2,0,489.01250000000005,345.0,31.427500000000002
51,0,1,28.0,8.3,3.0,2.24,0,0,726.5999999999999,308.0,75.42999999999999
84,0,1,40.0,12.8,5.0,3.46,1,0,512.3,320.0,47.92
91,0,0,0.0,13.8,5.0,3.73,0,0,526.7,294.0,55.74
110,0,0,0.0,9.4,4.0,2.54,1,0,586.1,294.0,57.61
121,0,0,0.0,10.1,4.0,2.73,5,0,552.5,275.0,59.53
109,0,0,0.0,7.8,8.0,2.11,3,0,548.4,308.0,56.34
95,0,0,0.0,8.4,4.0,2.27,2,0,483.0,304.0,49.3
72,0,0,0.0,6.8,3.0,1.84,0,0,624.4000000000001,335.0,59.01
73,0,0,0.0,11.9,3.0,3.21,0,0,634.7,349.0,65.10000000000001
108,0,0,0.0,9.4,6.0,2.54,3,0,522.8,309.0,53.879999999999995
58,0,1,39.0,5.4,4.0,1.46,1,0,696.8,263.0,68.81
76,1,0,0.0,13.2,5.0,3.56,0,1,661.5,296.0,68.88
103,0,0,0.0,15.8,3.0,4.27,6,1,490.9,316.0,49.85
87,0,0,0.0,9.3,2.0,2.51,0,1,563.2,273.0,60.709999999999994
35,0,1,37.0,5.0,3.0,1.35,2,0,586.8,310.0,56.16
88,0,0,0.0,10.8,3.0,2.92,1,0,420.3,336.0,39.73
77,0,1,29.0,9.7,9.0,2.62,2,0,583.0,292.0,61.57
30,0,0,0.0,11.3,2.0,3.05,0,0,710.7,273.0,69.94
53,0,1,32.0,12.8,2.0,3.46,2,0,537.5,293.0,49.67999999999999
152,0,0,0.0,11.8,5.0,3.19,1,0,478.2,293.0,48.24
59,0,1,32.0,8.8,5.0,2.38,1,0,628.3,351.0,62.88
143,0,0,0.0,6.9,4.0,1.86,3,0,628.8,309.0,59.78
142,0,1,40.0,6.4,3.0,1.73,1,0,751.4,281.0,72.92999999999999
105,0,0,0.0,10.5,9.0,2.84,1,0,640.0,314.0,68.00999999999999
111,0,0,0.0,10.8,3.0,2.92,1,1,849.4,283.0,86.84
143,0,0,0.0,10.2,10.5,2.75,1,0,537.7,309.0,49.83
93,0,1,22.0,11.7,2.0,3.16,0,0,736.2,313.0,78.98
79,0,0,0.0,10.4,5.0,2.81,2,0,550.1,334.0,61.809999999999995
93,1,0,0.0,11.4,3.0,3.08,1,0,640.5999999999999,289.0,60.92
103,0,0,0.0,12.0,6.0,3.24,2,0,374.20000000000005,399.5,31.08
93,0,0,0.0,12.0,7.0,3.24,1,0,630.0,359.0,55.99
149,1,0,0.0,8.8,9.0,2.38,3,0,573.6,271.0,56.22
23,0,1,31.0,9.4,6.0,2.54,1,0,612.7,287.0,53.61
221,0,1,24.0,3.25,3.0,0.8899999999999992,0,0,610.3,280.0,59.0
164,0,1,30.0,13.2,8.0,3.56,1,0,675.1,287.0,69.43
104,0,1,18.0,13.4,9.0,3.62,2,0,588.7,239.0,57.81
150,0,1,35.0,8.8,2.0,2.38,2,0,686.2,331.5,61.63999999999999
184,0,1,12.0,10.2,5.0,2.75,0,0,603.2,274.0,62.33
88,0,0,0.0,8.5,6.0,2.3,1,0,587.4,311.0,55.69
61,1,1,29.0,11.7,6.0,3.16,3,0,550.8,316.0,47.669999999999995
110,0,0,0.0,16.7,2.0,4.51,2,0,617.8,342.0,55.84
115,0,0,0.0,12.3,4.0,3.32,3,1,716.6,243.0,71.62
33,0,0,0.0,8.4,3.0,2.27,2,0,657.7,264.0,68.86
100,0,0,0.0,7.5,4.0,2.03,2,1,721.2,339.0,73.28
209,0,0,0.0,10.7,2.0,2.89,0,0,543.0999999999999,287.0,51.199999999999996
27,0,0,0.0,15.0,6.0,4.05,5,0,608.3,269.0,64.82000000000001
117,0,0,0.0,7.8,10.0,2.11,1,0,591.1,280.0,60.330000000000005
87,0,0,0.0,4.2,10.5,1.13,1,0,512.6,274.0,53.73
129,0,1,27.0,6.6,5.0,1.78,1,0,622.2,267.0,59.800000000000004
142,0,0,0.0,9.9,3.0,2.67,1,0,597.5999999999999,332.0,62.64000000000001
112,0,0,0.0,6.3,7.0,1.7,0,0,488.5,253.0,45.72
